timestamp,signal,setup,confidence,risk_reward,reason
2026-08-21 10:00:00,NO TRADE,BULLISH SETUP,0.7713683843612671,,"BUY setup detected, but R:R is only 0.47. Required R:R is greater than 2.5."
2026-08-21 14:00:00,NO TRADE,BULLISH SETUP,0.6124355792999268,,"BUY setup detected, but R:R is only 1.41. Required R:R is greater than 2.5."
2026-08-21 18:00:00,NO TRADE,BULLISH SETUP,0.604622483253479,,"BUY setup detected, but R:R is only 0.53. Required R:R is greater than 2.5."
2026-08-21 22:00:00,NO TRADE,BEARISH / BULLISH,0.8407638072967529,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-22 02:00:00,NO TRADE,BULLISH SETUP,0.952157199382782,,"BUY setup detected, but R:R is only 0.30. Required R:R is greater than 2.5."
2026-08-22 06:00:00,NO TRADE,BULLISH / RANGE,0.9605291485786438,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-22 10:00:00,NO TRADE,BEARISH / RANGE,0.7647136449813843,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-22 14:00:00,NO TRADE,RANGE / RANGE,0.6101205945014954,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-22 18:00:00,HOLD,BULLISH STRUCTURE,0.7732869982719421,,"Bullish market structure and trend exist, but complete trade confirmation is missing."
2026-08-22 22:00:00,NO TRADE,RANGE / RANGE,0.6654119491577148,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-23 02:00:00,NO TRADE,BEARISH / RANGE,0.9532777070999146,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-23 06:00:00,NO TRADE,BEARISH / RANGE,0.6813154220581055,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-23 10:00:00,NO TRADE,BEARISH / RANGE,0.8109084367752075,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-23 14:00:00,NO TRADE,RANGE / BULLISH,0.7396716475486755,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-23 18:00:00,NO TRADE,RANGE / BULLISH,0.5957573056221008,,Volatility model confidence is below 60%.
2026-08-23 22:00:00,BUY,BULLISH STRUCTURE,0.95,3.0,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-08-24 02:00:00,NO TRADE,BULLISH / RANGE,0.5815485119819641,,Volatility model confidence is below 60%.
2026-08-24 06:00:00,NO TRADE,RANGE / RANGE,0.5608547925949097,,Volatility model confidence is below 60%.
2026-08-24 10:00:00,NO TRADE,RANGE / BULLISH,0.6106370687484741,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-24 14:00:00,NO TRADE,RANGE / BULLISH,0.5998721718788147,,Volatility model confidence is below 60%.
2026-08-24 18:00:00,NO TRADE,BULLISH / BULLISH,0.5613855123519897,,Volatility model confidence is below 60%.
2026-08-24 22:00:00,NO TRADE,RANGE / BULLISH,0.6817435026168823,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-25 02:00:00,NO TRADE,RANGE / BULLISH,0.6156302690505981,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-25 06:00:00,NO TRADE,BULLISH SETUP,0.6027305722236633,,"BUY setup detected, but R:R is only 0.93. Required R:R is greater than 2.5."
2026-08-25 10:00:00,NO TRADE,BEARISH / RANGE,0.7655914425849915,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-25 14:00:00,NO TRADE,BEARISH / RANGE,0.52715665102005,,Volatility model confidence is below 60%.
2026-08-25 18:00:00,NO TRADE,BEARISH / RANGE,0.6457129120826721,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-25 22:00:00,NO TRADE,RANGE / RANGE,0.7271842360496521,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-26 02:00:00,NO TRADE,RANGE / RANGE,0.6364641189575195,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-26 06:00:00,NO TRADE,RANGE / BULLISH,0.7859386205673218,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-26 10:00:00,NO TRADE,RANGE / RANGE,0.6699036359786987,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-26 14:00:00,NO TRADE,BEARISH / RANGE,0.5005084276199341,,Volatility model confidence is below 60%.
2026-08-26 18:00:00,NO TRADE,BEARISH / RANGE,0.6278261542320251,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-26 22:00:00,NO TRADE,BULLISH / RANGE,0.6337180137634277,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-27 02:00:00,NO TRADE,BULLISH / BULLISH,0.5193358659744263,,Volatility model confidence is below 60%.
2026-08-27 06:00:00,NO TRADE,RANGE / BULLISH,0.5229747295379639,,Volatility model confidence is below 60%.
2026-08-27 10:00:00,NO TRADE,BEARISH / BULLISH,0.5896691679954529,,Volatility model confidence is below 60%.
2026-08-27 14:00:00,NO TRADE,BULLISH SETUP,0.8605565428733826,,"BUY setup detected, but R:R is only 0.31. Required R:R is greater than 2.5."
2026-08-27 18:00:00,NO TRADE,RANGE / BULLISH,0.7224066257476807,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-27 22:00:00,NO TRADE,BULLISH / BULLISH,0.5532777309417725,,Volatility model confidence is below 60%.
2026-08-28 02:00:00,NO TRADE,RANGE / BULLISH,0.5609738826751709,,Volatility model confidence is below 60%.
2026-08-28 06:00:00,NO TRADE,RANGE / RANGE,0.7342534065246582,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-28 10:00:00,NO TRADE,BEARISH / RANGE,0.5782263875007629,,Volatility model confidence is below 60%.
2026-08-28 14:00:00,NO TRADE,BEARISH / RANGE,0.8605439066886902,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-28 18:00:00,NO TRADE,RANGE / RANGE,0.5077714920043945,,Volatility model confidence is below 60%.
2026-08-28 22:00:00,NO TRADE,BULLISH / RANGE,0.6009644269943237,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-29 02:00:00,NO TRADE,BEARISH / RANGE,0.5723057985305786,,Volatility model confidence is below 60%.
2026-08-29 06:00:00,NO TRADE,RANGE / RANGE,0.6313252449035645,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-29 10:00:00,NO TRADE,BEARISH / RANGE,0.9752452969551086,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-29 14:00:00,NO TRADE,RANGE / RANGE,0.9826555252075195,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-29 18:00:00,NO TRADE,BEARISH / RANGE,0.6309634447097778,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-29 22:00:00,NO TRADE,RANGE / RANGE,0.6056644916534424,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-30 02:00:00,NO TRADE,RANGE / RANGE,0.6412729620933533,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-30 06:00:00,NO TRADE,BEARISH / RANGE,0.7617921233177185,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-30 10:00:00,NO TRADE,BULLISH / RANGE,0.6629800796508789,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-30 14:00:00,NO TRADE,RANGE / RANGE,0.7981049418449402,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-30 18:00:00,NO TRADE,BULLISH SETUP,0.7388642430305481,,"BUY setup detected, but R:R is only 0.88. Required R:R is greater than 2.5."
2026-08-30 22:00:00,NO TRADE,BULLISH SETUP,0.612151563167572,,"BUY setup detected, but R:R is only 2.23. Required R:R is greater than 2.5."
2026-08-31 02:00:00,NO TRADE,BEARISH / RANGE,0.6566931009292603,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-08-31 06:00:00,NO TRADE,RANGE / RANGE,0.5821967720985413,,Volatility model confidence is below 60%.
2026-08-31 10:00:00,NO TRADE,BULLISH / RANGE,0.548700749874115,,Volatility model confidence is below 60%.
2026-08-31 14:00:00,NO TRADE,RANGE / RANGE,0.561693549156189,,Volatility model confidence is below 60%.
2026-08-31 18:00:00,NO TRADE,RANGE / RANGE,0.541010856628418,,Volatility model confidence is below 60%.
2026-08-31 22:00:00,NO TRADE,BULLISH SETUP,0.6587345600128174,,"BUY setup detected, but R:R is only 1.07. Required R:R is greater than 2.5."
2026-09-01 02:00:00,NO TRADE,BEARISH / RANGE,0.5494906902313232,,Volatility model confidence is below 60%.
2026-09-01 06:00:00,NO TRADE,BEARISH / RANGE,0.6171717643737793,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-09-01 10:00:00,NO TRADE,RANGE / RANGE,0.5967452526092529,,Volatility model confidence is below 60%.
